2017-01-07 19:08:42	10.1007/s00223-016-0209-4	459054	704146	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:14:50	10.1126/science.285.5431.1271	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:35:25	10.1126/science.285.5429.901	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:36:49	10.1038/nature01644	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:39:11	10.1038/nature01960	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:41:46	10.1038/nature04785	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-17 04:44:59	10.1128/MCB.14.12.8391	994181	1493102	Canada	Welland	42.9921579	-79.2482555
2017-01-21 09:30:11	10.1021/ja00222a035	1218223	1834836	Canada	Welland	42.9921579	-79.2482555
2017-01-23 22:04:21	10.1007/s00270-004-0341-9	1349792	2009997	Canada	Welland	42.9921579	-79.2482555
2017-01-27 09:07:46	10.1001/jama.1976.03270170019018	1529061	2268846	Canada	Welland	42.9921579	-79.2482555
2017-01-30 07:28:32	10.1007/s00421-015-3191-z	459054	534247	Canada	Welland	42.9921579	-79.2482555
2017-01-30 19:09:57	10.1111/j.1600-0838.2004.00400.x	459054	534247	Canada	Welland	42.9921579	-79.2482555
2017-01-31 08:25:49	10.1002/cber.19350680142	1218223	1834836	Canada	Welland	42.9921579	-79.2482555
2017-01-31 08:38:58	10.1002/cber.189903203151	1218223	1834836	Canada	Welland	42.9921579	-79.2482555
2017-02-02 18:47:18	10.1139/bcb-2016-0206	459054	2705857	Canada	Welland	42.9921579	-79.2482555
2017-02-13 00:05:56	10.1080/1362102022000041286	2388013	3462565	Canada	Welland	42.9921579	-79.2482555
2017-02-13 00:27:49	10.1163/157181811X547263	2388013	3462565	Canada	Welland	42.9921579	-79.2482555
2017-02-13 03:07:23	10.1146/annurev.psych.50.1.21	2388013	3462565	Canada	Welland	42.9921579	-79.2482555
2017-02-14 16:46:50	10.1007/BF00346674	1349792	3562696	Canada	Welland	42.9921579	-79.2482555
2017-02-14 16:53:50	10.2307/3892411	1349792	3562696	Canada	Welland	42.9921579	-79.2482555
2017-02-14 17:19:03	10.1007/BF00167791	1349792	3615202	Canada	Welland	42.9921579	-79.2482555
2017-02-14 21:58:04	10.1007/BF00167791	1349792	3615202	Canada	Welland	42.9921579	-79.2482555
2017-02-15 18:48:55	10.1554/05-024.1	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:10:32	10.2307/1935428	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:23:11	10.2307/1942158	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:26:51	10.2307/1466979	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:31:44	10.2307/1950754	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:40:55	10.2307/1442927	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-15 19:46:22	10.2307/3892503	1349792	3706881	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:39:06	10.1674/0003-0031(2005)154[0474:MANBOT]2.0.CO;2	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:40:24	10.1016/0041-0101(92)90013-U	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:41:36	10.2307/1564313	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:43:29	10.1643/CE-12-033	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:51:39	10.2193/2008-422	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 06:53:21	10.2307/1442248	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 07:01:16	10.1080/11956860.1998.11682439	2565621	3741466	Canada	Welland	42.9921579	-79.2482555
2017-02-16 07:20:40	10.1674/0003-0031(2005)154[0474:MANBOT]2.0.CO;2	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 07:39:43	10.2307/1565272	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 07:43:46	10.1580/0953-9859-1.2.119	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 07:46:56	10.3109/15563657908989875	2565621	3740532	Canada	Welland	42.9921579	-79.2482555
2017-02-16 08:47:24	10.1146/annurev-marine-122414-033905	2568875	3746252	Canada	Welland	42.9921579	-79.2482555
2017-02-16 08:50:03	10.1111/mms.12374	2568875	3746252	Canada	Welland	42.9921579	-79.2482555
2017-02-21 04:42:25	10.2192/08GR022R.1	2768945	4030176	Canada	Welland	42.9921579	-79.2482555
2017-02-24 18:30:36	10.2307/2426514	1349792	4351394	Canada	Welland	42.9921579	-79.2482555
2017-02-24 18:41:10	10.2307/2426514	1349792	4351394	Canada	Welland	42.9921579	-79.2482555
2017-03-06 04:49:03	10.1007/s00774-011-0304-6	459054	534247	Canada	Welland	42.9921579	-79.2482555
2017-03-09 05:21:23	10.1161/strokeaha.116.014377	3663770	5351698	Canada	Welland	42.9921579	-79.2482555
2017-03-09 05:24:44	10.1007/s00198-002-1345-4	459054	534247	Canada	Welland	42.9921579	-79.2482555
2017-03-09 05:28:38	10.1161/strokeaha.116.014377	3663770	5351698	Canada	Welland	42.9921579	-79.2482555
2017-03-11 22:27:59	10.1001/jamacardio.2016.3851	3663770	5351698	Canada	Welland	42.9921579	-79.2482555
2017-03-12 06:22:10	10.1249/MSS.0b013e31820750f5	459054	534247	Canada	Welland	42.9921579	-79.2482555
2017-03-12 14:27:31	10.1038/nature08185	3835111	5602301	Canada	Welland	42.9921579	-79.2482555
2017-03-14 20:42:43	10.1016/S0140-6736(17)30276-3	3663770	5351698	Canada	Welland	42.9921579	-79.2482555
