2017-01-06 23:58:38	10.1080/10720537.2015.1119084	419784	644184	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-01-25 09:37:53	10.1103/physrevlett.94.108001	1426917	209805	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-02-18 04:13:03	10.1055/s-2003-41111	2665988	3895981	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 21:53:31	10.1177/1534650107312243	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 21:59:55	10.1002/bin.232	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 22:01:55	10.1177/0145445511433821	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 22:02:53	10.1007/s10882-012-9287-z	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 22:18:37	10.1007/s10882-012-9311-3	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-08 22:20:33	10.1177/1096250615576809	3649006	5249021	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-11 02:29:06	10.2307/1369538	3765860	5511104	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-11 02:41:17	10.2307/5524	3765860	5511104	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-11 02:49:11	10.2307/4086780	3765860	5511104	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-15 07:57:49	10.1017/cjn.2016.309	3765860	5511104	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-30 19:17:05	10.1016/s0160-7383(98)00096-6	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-03-30 19:20:44	10.1080/15022250802305303	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-02 21:47:13	10.2307/2393473	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-02 21:51:33	10.1016/s0261-5177(99)00043-6	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-02 22:37:11	10.1086/316965	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-03 20:25:22	10.1002/smj.403	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-03 20:36:42	10.1016/0160-7383(90)90024-l	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-03 20:40:48	10.2307/2393473	4809418	7051878	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-05 20:18:06	10.1080/10720160802708966	5144691	7549636	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-04-30 05:25:28	10.1378/chest.06-2951	5997365	8887515	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-05 17:49:08	10.1007/s00520-005-0864-x	6340355	9603704	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-05 18:25:13	10.1186/1476-511X-12-131	6340355	9603704	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-05 18:29:07	10.1186/s12944-015-0152-9	6340355	9603704	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-14 23:50:23	10.1038/nrdp.2017.16	6853560	10833602	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-15 00:59:41	10.1139/apnm-2016-0626	5997365	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-15 01:27:18	10.1113/jphysiol.2009.177220	5997365	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-15 02:11:44	10.1152/ajpendo.00513.2010	5997365	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-15 02:38:13	10.1152/ajpendo.00513.2010	5997365	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-29 07:25:29	10.1016/0092-8674(94)90436-7	7609934	3263069	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-29 07:55:22	10.1038/379339a0	7609934	3263069	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-05-30 22:50:38	10.1146/annurev.neuro.28.061604.135718	7609934	3263069	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-04 19:15:46	10.1152/japplphysiol.91235.2008	7894846	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-04 21:42:36	10.3109/00365518009101862	7894846	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-04 22:20:29	10.1007/s40279-015-0306-y	7894846	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-04 23:19:31	10.1123/pes.2013-0152	7894846	304463	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-13 01:30:45	10.1038/342039a0	7609934	3263069	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-13 05:00:02	10.1038/nrm2510	7609934	3263069	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-06-21 19:58:03	10.1137/120867366	8730941	16157248	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-07-09 17:30:32	10.1038/nrdp.2015.27	6853560	19973082	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-07-09 17:31:02	10.1038/nrdp.2015.20	6853560	19973082	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
2017-07-23 02:14:10	10.1103/physreve.59.5912	10234914	209805	Canada	Niagara-on-the-Lake	43.2549988	-79.0772616
