2017-02-10 09:26:16	10.1021/bc2006219	2255385	650343	Canada	Fort Erie	42.9017764	-78.9721745
2017-02-10 09:30:51	10.1158/0008-5472.can-06-1668	2255385	650343	Canada	Fort Erie	42.9017764	-78.9721745
2017-02-10 09:35:26	10.1158/0008-5472.can-06-1668	2255385	650343	Canada	Fort Erie	42.9017764	-78.9721745
2017-02-10 09:46:03	10.4161/cbt.13.4.18692	2255385	650343	Canada	Fort Erie	42.9017764	-78.9721745
2017-02-10 09:51:01	10.1021/bc2006219	2255385	650343	Canada	Fort Erie	42.9017764	-78.9721745
2017-02-11 03:40:56	10.1016/0168-1605(88)90051-7	2296866	2789334	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-05 20:14:07	10.1038/nrc.2016.108	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-07 18:55:45	10.1073/pnas.1615329113	3581690	5230102	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-08 17:28:35	10.1130/MEM59-p1	3634807	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-09 14:01:28	10.1016/S0140-6736(10)60598-3	3680983	5386651	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-09 14:02:39	10.3109/10408363.2014.997930	3680983	5386651	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-10 01:16:50	10.1038/526052a	3680983	5429639	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-10 01:20:05	10.1038/nrg.2016.34	3680983	5429639	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-10 01:21:24	10.1038/nrg.2016.38	3680983	5429639	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-11 00:36:20	10.1038/ncomms4560	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-11 00:37:15	10.1111/pala.12004	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-13 21:13:39	10.1039/c3cc00134b	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-13 21:14:27	10.1002/smll.201402865	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-13 21:14:58	10.1021/nn3024688	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-26 14:30:18	10.2307/4346118	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-26 20:26:42	10.1038/nm1087	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-26 20:27:46	10.1038/sj.gt.3302694	2255385	1470892	Canada	Fort Erie	42.9017764	-78.9721745
2017-03-27 02:09:08	10.2307/4346118	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-04 17:42:22	10.2307/3515648	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-04 17:43:29	10.1007/bf03043470	3763098	270473	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-05 22:02:43	10.1080/11035895009451848	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-07 03:19:11	10.3109/10408363.2014.997930	3680983	7674698	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-07 03:20:12	10.1586/14737159.2015.976555	3680983	7674698	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-07 03:20:50	10.1056/NEJMra1312543	3680983	7674698	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-07 03:23:00	10.1056/NEJMc1408914	3680983	7674698	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-07 03:26:41	10.1056/NEJMc1408914	3680983	7674698	Canada	Fort Erie	42.9017764	-78.9721745
2017-04-08 14:30:40	10.1635/053.165.0102	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-05-21 13:50:39	10.1089/omi.2015.0193	3680983	11712623	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-03 14:07:07	10.1146/annurev-ecolsys-120213-091627	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-05 17:55:37	10.2307/2460722	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-24 13:20:28	10.1038/nature13576	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-24 13:21:45	10.1111/pala.12063	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-24 13:23:23	10.1144/m38.15	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-25 14:22:13	10.1144/sjg04040300	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-25 14:26:32	10.1130/mem59-p1	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-27 14:11:25	10.1144/m38.20	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-27 14:19:06	10.1111/j.1502-3931.1987.tb02053.x	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-29 14:04:09	10.1117/12.947552	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-30 22:07:33	10.1007/s00114-013-1081-y	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-06-30 22:10:21	10.1080/03115518.2013.792456	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-02 16:19:36	10.1080/11035896809454937	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-02 16:22:17	10.2307/20144190	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-02 16:23:21	10.1111/j.1475-4983.2008.00752.x	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-04 20:49:31	10.2466/pms.1992.75.3f.1331	2768143	18815078	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-04 20:58:11	10.2466/pms.1992.75.3f.1331	2768143	18815078	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-04 21:31:53	10.1177/036354658701500317	2768143	18815078	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-14 22:13:41	10.1098/rspb.2013.1197	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-17 00:34:44	10.1080/11035896809454937	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-21 23:28:07	10.1111/pala.12161	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 13:36:32	10.1111/j.1095-8339.1983.tb00718.x	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 13:40:34	10.2307/2995372	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 13:42:40	10.1016/0034-6667(91)90001-j	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 13:44:13	10.1640/0002-8444(2001)091[0099:ILEFTD]2.0.CO;2	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 13:45:24	10.1017/s0016756800010785	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-27 14:19:15	10.1080/11035897.2013.862855	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-31 13:45:44	10.1017/s1477201906001921	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-07-31 22:57:22	10.1088/0022-3727/33/2/301	10676020	19582669	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-08 13:48:26	10.1111/j.1502-3931.1977.tb00622.x	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-08 13:52:35	10.1111/let.12034	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-12 14:19:01	10.1080/03115518.2013.805622	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-12 14:23:43	10.1111/let.12062	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-12 14:27:59	10.1144/gsl.sp.1967.002.01.41	3763098	7556712	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-14 13:32:48	10.1056/NEJMe1706173	11367978	29210039	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-16 19:38:17	10.1007/s12185-015-1765-5	11367978	29710599	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-22 21:32:15	10.1109/igarss.1994.399037	10676020	19582669	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-23 18:59:07	10.1007/s00531-017-1498-1	11815933	30920407	Canada	Fort Erie	42.9017764	-78.9721745
2017-08-23 19:00:56	10.1016/0301-9268(92)90111-Z	11815933	30920407	Canada	Fort Erie	42.9017764	-78.9721745
